(43.721182400000004, -79.5112994)
(43.6934112, -79.557073)
(43.7975608, -79.4268286)
(43.8309982, -79.1228309)
(43.7573213, -79.5142746)
(43.7007604, -79.5175515)
(43.7749345, -79.32320849999999)
(43.735056900000004, -79.2576927)
(43.5776532, -79.6143273)
(43.7519237, -79.2646784)
(43.689349, -79.295577)
(43.7457854, -79.4874588)
(43.8442693, -79.55872400000001)
(43.795919443289016, -79.22609324712005)
(43.7686223, -79.1880798)
(43.7084264, -79.2679311)
(43.7589603, -79.2245739)
(43.6053157, -79.5472085)
(43.8195876, -79.1138711)
(43.5701297, -79.5663015)
(43.7049931, -79.3135027)
(43.7248499, -79.2901437)
(43.676522, -79.4940719)
(43.644668, -79.522366)
(43.649056, -79.484346)
(43.64363850000001, -79.3918724)
(43.79804089999999, -79.2728305)
(43.648632, -79.548423)
(43.665948, -79.380685)
(43.613674, -79.6461775)
(43.74213937572777, -79.58365897988581)
(43.7161407, -79.63433239999999)
(43.654623, -79.459382)
(43.601942, -79.501164)
(43.84941080000001, -79.53570210000001)
(43.806776, -79.22167639999999)
(43.7391331, -79.217635)
(43.7331625, -79.5888757)
(43.667984, -79.369812)
(43.7858479, -79.352694)
(43.643358, -79.423759)
(43.641007, -79.435324)
(43.640013, -79.381445)
(43.626632, -79.502401)
(43.8074894, -79.1760602)
(43.7559839, -79.44030819999999)
(43.630319, -79.481338)
(43.763942, -79.668764)
(43.6449896, -79.3916949)
(43.6449896, -79.3916949)
(43.657171, -79.378524)
(43.874703, -79.437643)
(43.80733, -79.423115)
(43.637996, -79.622628)
(43.747776, -79.523578)
(43.6243529, -79.5883628)
(43.772928, -79.320942)
(43.7595173, -79.2233948)
(43.7574406, -79.31254849999999)
(43.669144, -79.3391627)
(43.766469, -79.191361)
(43.7206319, -79.6000253)
(43.700471, -79.637934)
(43.741694, -79.584373)
(43.665172, -79.410371)
(43.659808, -79.434654)
(43.641313, -79.576925)
(43.5832, -79.6375)
(43.657679141587906, -79.39959606832991)
(43.688992, -79.297434)
(43.678103, -79.348214)
(43.637082, -79.71704)
(43.63795, -79.622672)
(43.722558, -79.456158)
(43.859994, -79.488959)
(43.608507, -79.583271)
(43.636156, -79.540564)
(43.695337, -79.451279)
(43.776019, -79.235187)
(43.71597570000001, -79.5547015)
(43.7203, -79.6392)
(43.841841, -79.3912)
(43.829414, -79.534042)
(43.667774, -79.487506)
(43.7221732, -79.510758)
(43.707664, -79.476065)
(43.579242, -79.614221)
(43.738302, -79.217493)
(43.797202, -79.149191)
(43.565554, -79.571485)
(43.601852, -79.499142)
(43.751327, -79.263776)
(43.795, -79.2409)
(43.776426, -79.611041)
(43.612535, -79.693859)
(43.866688, -79.283716)
(43.816199, -79.293323)
(43.790302, -79.195759)
(43.707861, -79.343364)
(43.627931, -79.489286)
(43.786347, -79.351851)
(43.740892, -79.698085)
(43.7149, -79.7262)
(43.648699, -79.397122)
(43.66942, -79.302223)
(43.8087, -79.2682)
