(43.650337, -79.380783)
(43.58105, -79.713311)
(43.67102, -79.387896)
(43.663982, -79.380066)
(43.636033, -79.540755)
(43.644461, -79.634366)
(43.666412, -79.40609)
(43.655605, -79.385025)
(43.646904, -79.404678)
(43.59409, -79.534329)
(43.650986, -79.367923)
(43.700558, -79.396873)
(43.665196, -79.410206)
(43.665653, -79.368301)
(43.654526, -79.423147)
(43.600567, -79.5056)
(43.64666, -79.394127)
(43.638157, -79.417496)
(43.651175, -79.384347)
(43.671612, -79.378893)
(43.681339, -79.4263)
(43.643543, -79.376022)
(43.648842, -79.381585)
(43.645751, -79.389946)
(43.64481, -79.393578)
(43.647524, -79.40088)
(43.658005, -79.371009)
(43.641803, -79.411976)
(43.694687, -79.34285)
(43.647516, -79.400885)
(43.665024, -79.410599)
(43.760391, -79.409805)
(43.641407, -79.380302)
(43.660435, -79.378769)
(43.646363, -79.390049)
(43.672276, -79.387283)
(43.623786, -79.512371)
(43.650152, -79.384808)
(43.687795, -79.394772)
(43.680412, -79.43074)
(43.670744, -79.434748)
(43.696228, -79.328697)
(43.663982, -79.380066)
(43.610033, -79.696968)
(43.655828, -79.393431)
(43.639606, -79.421349)
(43.664554, -79.414415)
(43.695122, -79.451569)
(43.654865, -79.403328)
(43.717513, -79.429142)
(43.614471, -79.48867)
(43.638889, -79.428146)
(43.718555, -79.456329)
(43.664332, -79.414433)
(43.657641, -79.400884)
(43.646788, -79.379102)
(43.647751, -79.396179)
(43.707915, -79.398397)
(43.688678, -79.394588)
(43.688703, -79.39449)
(43.754395, -79.358244)
(43.650491, -79.415869)
(43.707829, -79.394391)
(43.647138, -79.390133)
(43.659615, -79.347407)
(43.650711, -79.451225)
(43.669042, -79.337182)
(43.658848, -79.384773)
(43.672296, -79.290191)
(43.646229, -79.390741)
(43.725727, -79.431053)
(43.639051, -79.427589)
(43.64186, -79.411226)
(43.659584, -79.435051)
(43.654358, -79.402229)
(43.631901, -79.530714)
(43.647614, -79.511818)
(43.671459, -79.324645)
(43.64651, -79.378785)
(43.654671, -79.386169)
(43.597271, -79.522446)
(43.659065, -79.347877)
(43.642792, -79.427498)
(43.644059, -79.403389)
(43.661088, -79.382769)
(43.652566, -79.43309)
(43.665838, -79.471414)
(43.657358, -79.380944)
(43.706096, -79.442365)
(43.647537, -79.386871)
(43.672372, -79.387436)
(43.644144, -79.400465)
(43.665623, -79.47348)
(43.706637, -79.375776)
(43.641491, -79.421707)
(43.604244, -79.535332)
(43.659602, -79.384858)
(43.63945, -79.421231)
(43.659081, -79.349697)
(43.641053, -79.393522)
(43.639893, -79.421959)
(43.655975, -79.39299)
(43.680365, -79.287254)
(43.696156, -79.32908)
(43.650234, -79.388954)
(43.640099, -79.438111)
(43.645901, -79.410072)
(43.644287, -79.380878)
(43.664682, -79.380738)
(43.51574, -79.6974)
(43.669162, -79.339163)
(43.708175, -79.343666)
(43.665295, -79.454097)
(43.64481, -79.393578)
(43.667187, -79.38588)
(43.770969, -79.500839)
(43.680809, -79.336715)
(43.665345, -79.466133)
(43.658642, -79.488029)
(43.671155, -79.383466)
(43.707614, -79.398325)
(43.663045, -79.421833)
(43.650936, -79.381958)
(43.542572, -79.596242)
(43.653343, -79.394759)
(43.728798, -79.403892)
(43.647655, -79.402377)
(43.64097, -79.402115)
(43.722994, -79.415294)
(43.650391, -79.398064)
(43.710358, -79.362488)
(43.704499, -79.407164)
(43.676521, -79.358116)
(43.650927, -79.37855)
(43.672265, -79.387393)
(43.647722, -79.395634)
(43.63637, -79.625291)
(43.666514, -79.374563)
(43.665411, -79.408881)
(43.658984, -79.65134)
(43.615747, -79.64053)
(43.733855, -79.345037)
(43.656681, -79.380253)
(43.647368, -79.37875)
(43.702881, -79.387985)
(43.648537, -79.371925)
(43.668255, -79.387192)
(43.613507, -79.69519)
(43.654861, -79.414771)
(43.644421, -79.399742)
(43.686423, -79.473299)
(43.66211, -79.406306)
(43.613323, -79.489243)
(43.638775, -79.41626)
(43.705369, -79.374839)
(43.708324, -79.392746)
(43.636991, -79.623929)
(43.657393, -79.380847)
(43.650063, -79.390648)
(43.666302, -79.406118)
(43.646809, -79.40361)
(43.653816, -79.4515)
(43.654427, -79.390335)
(43.773383, -79.413692)
(43.527393, -79.650634)
(43.639503, -79.446869)
(43.627298, -79.628815)
(43.649021, -79.391548)
(43.626965, -79.500534)
(43.582037, -79.715655)
(43.654842, -79.414948)
(43.683212, -79.418961)
(43.661481, -79.338635)
(43.650272, -79.388702)
(43.665401, -79.408989)
(43.657702, -79.400934)
(43.637394, -79.691626)
(43.518021, -79.622629)
(43.665049, -79.448821)
(43.689762, -79.394501)
(43.726149, -79.451841)
(43.645775, -79.389679)
(43.646233, -79.408264)
(43.609178, -79.691085)
(43.623148, -79.515378)
(43.656872, -79.380752)
(43.646439, -79.394325)
(43.597617, -79.735108)
(43.668995, -79.385956)
(43.67998, -79.341577)
(43.677354, -79.351354)
(43.612121, -79.541645)
(43.532015, -79.672377)
(43.667702, -79.385788)
(43.665573, -79.408043)
(43.647484, -79.390941)
(43.65485, -79.400642)
(43.613372, -79.489278)
(43.642891, -79.408455)
(43.640816, -79.436211)
(43.672394, -79.322693)
(43.596742, -79.785489)
(43.708871, -79.454026)
(43.76062, -79.489649)
(43.640558, -79.391348)
(43.653656, -79.39875)
(43.776211, -79.414327)
(43.688896, -79.297466)
(43.713639, -79.36561)
(43.625838, -79.565379)
(43.510583, -79.668225)
(43.803452, -79.420079)
(43.667351, -79.312805)
(43.655991, -79.383461)
(43.64168, -79.375884)
(43.657869, -79.48794)
(43.641586, -79.433529)
(43.731473, -79.404246)
(43.644162, -79.401189)
(43.644041, -79.401044)
(43.64168, -79.375884)
(43.657869, -79.48794)
(43.64186, -79.411219)
(43.660882, -79.341355)
(43.701031, -79.396803)
(43.648687, -79.397329)
(43.731498, -79.404112)
(43.674422, -79.388054)
(43.655388, -79.402573)
(43.704626, -79.361411)
(43.669042, -79.386135)
(43.704833, -79.361504)
(43.669042, -79.386135)
(43.657732, -79.402121)
(43.668255, -79.387192)
(43.657481, -79.380999)
(43.669426, -79.413177)
(43.64182, -79.727827)
(43.671832, -79.323498)
(43.656136, -79.399596)
(43.655411, -79.39875)
(43.627384, -79.629065)
(43.647804, -79.401832)
(43.704503, -79.409728)
(43.689774, -79.349327)
(43.652015, -79.404964)
(43.626192, -79.677121)
(43.650489, -79.38923)
(43.652065, -79.404747)
(43.719643, -79.457196)
(43.599187, -79.679243)
(43.64481, -79.393578)
(43.647512, -79.400857)
(43.644793, -79.396748)
(43.66559, -79.469288)
(43.682113, -79.468415)
(43.649108, -79.421968)
(43.664423, -79.380103)
(43.559026, -79.577436)
(43.643044, -79.425468)
(43.65023, -79.391014)
(43.639187, -79.415802)
(43.630059, -79.626984)
(43.651985, -79.408417)
(43.668377, -79.682728)
(43.62999, -79.627898)
(43.65015, -79.368469)
(43.666683, -79.411964)
(43.669865, -79.384812)
(43.64481, -79.393578)
(43.647501, -79.400878)
(43.531961, -79.612642)
(43.643917, -79.401627)
(43.643917, -79.401766)
(43.656764, -79.364644)
(43.678205, -79.347656)
(43.655769, -79.455632)
(43.710812, -79.399023)
(43.667547, -79.489872)
(43.650726, -79.527428)
(43.73325, -79.451559)
(43.649637, -79.483234)
(43.657188, -79.403442)
(43.589819, -79.648343)
(43.647278, -79.402435)
(43.681973, -79.471837)
(43.650017, -79.479992)
(43.656368, -79.40287)
(43.643262, -79.422078)
(43.654878, -79.400969)
(43.6842, -79.319051)
(43.67275, -79.287824)
(43.651813, -79.408942)
(43.666302, -79.406118)
(43.655109, -79.414505)
(43.66354, -79.384274)
(43.643593, -79.399635)
(43.663277, -79.402588)
(43.655778, -79.384743)
(43.77799, -79.344091)
(43.623773, -79.512386)
(43.660116, -79.362933)
(43.754755, -79.349829)
(43.671598, -79.394698)
(43.664783, -79.410934)
(43.64481, -79.393578)
(43.647507, -79.400874)
(43.641712, -79.380257)
(43.67844, -79.390152)
(43.65091, -79.439425)
(43.658248, -79.372471)
(43.654781, -79.416123)
(43.670697, -79.390324)
(43.64866, -79.381576)
(43.556453, -79.71003)
(43.767745, -79.38545)
(43.648496, -79.398113)
(43.641579, -79.430588)
(43.64481, -79.393578)
(43.647519, -79.400898)
(43.687412, -79.396727)
(43.699539,-79.431694)
(43.656751, -79.364669)
(43.64328, -79.412117)
(43.705723, -79.504196)
(43.662708, -79.422775)
(43.705723, -79.504196)
(43.689774, -79.349327)
(43.674067, -79.470479)
(43.509537, -79.631017)
(43.688671, -79.348384)
(43.710354, -79.398956)
(43.667519, -79.48691)
(43.582328, -79.618546)
(43.669609, -79.482262)
(43.661619, -79.367086)
(43.650188, -79.389053)
(43.733638, -79.419369)
(43.791051, -79.367156)
(43.799639, -79.420133)
(43.689286, -79.34891)
(43.611729, -79.558426)
(43.649204, -79.374809)
(43.671649, -79.383034)
(43.665516, -79.409237)
(43.669979, -79.389931)
(43.676499, -79.358052)
(43.735335, -79.344006)
(43.705177, -79.397812)
(43.647425, -79.396409)
(43.681437, -79.425694)
(43.646906, -79.382901)
(43.733547, -79.404137)
(43.795887, -79.421294)
(43.611523, -79.555172)
(43.707503, -79.398763)
(43.654774, -79.402206)
(43.638294, -79.380577)
(43.663176, -79.402457)
(43.6662, -79.449867)
(43.692341, -79.440869)
(43.767636, -79.475954)
(43.605487, -79.653377)
(43.773364, -79.491973)
(43.594471, -79.533607)
(43.528454, -79.674877)
(43.64481, -79.393578)
(43.647541, -79.400916)
(43.654357, -79.452104)
(43.661715, -79.426151)
(43.566935, -79.775536)
(43.657646, -79.399565)
(43.664788, -79.380737)
(43.655066, -79.418046)
(43.665321, -79.387122)
(43.644939, -79.391785)
(43.77673, -79.414169)
(43.657174, -79.378525)
(43.769606, -79.501923)
(43.807704, -79.356623)
(43.644505, -79.398811)
(43.649001, -79.420414)
(43.656796, -79.386208)
(43.651104, -79.379166)
(43.676121, -79.40126)
(43.68823, -79.392879)
(43.66082, -79.384491)
(43.663982, -79.380066)
(43.640395, -79.436577)
(43.658896, -79.391092)
(43.648521, -79.397987)
(43.683243, -79.325461)
(43.665173, -79.41037)
(43.641531, -79.577321)
(43.734382, -79.404423)
(43.659809, -79.434654)
(43.707878, -79.392029)
(43.695379, -79.451253)
(43.636154, -79.540565)
(43.668659, -79.338939)
(43.601954, -79.499249)
(43.628004, -79.489282)
(43.649047, -79.397172)
(43.669369, -79.302216)
(43.677872, -79.442734)
(43.792274, -79.41806)
(43.689545, -79.395058)
(43.754171, -79.349493)
(43.722558, -79.456158)
(43.64817, -79.383492)
(43.644569, -79.398857)
(43.653988, -79.425903)
(43.763229, -79.411079)
(43.692017, -79.531649)
(43.665775, -79.473701)
(43.662484, -79.367011)
(43.64481, -79.393578)
(43.647505, -79.400877)
(43.65445, -79.423044)
(43.78101, -79.416562)
(43.659514, -79.366164)
(43.760378, -79.411115)
(43.678837, -79.473658)
(43.652119, -79.407463)
(43.664757, -79.324295)
(43.663277, -79.330757)
(43.61204, -79.578297)
(43.64481, -79.393578)
(43.659836, -79.3793)
(43.657331, -79.380949)
(43.509466, -79.631137)
(43.757807, -79.489223)
(43.675981, -79.45069)
(43.648213, -79.399491)
(43.650352, -79.384069)
(43.647297, -79.402487)
(43.672537, -79.387843)
(43.697441, -79.4411)
